SiO2,TiO2,Al2O3,FeO,MgO,CaO,Na2O,K2O
6.409012003832644,,,28.683009905603914,2.087680271524591,7.750593418300228,24.431426433424303,2.486329997886093
3.99368805961752,19.64755612453252,19.52567289665674,15.718194139672459,18.159217339063808,12.00084962771116,4.449058562111784,6.505763250634022
2.332748971845463,27.830730464526088,10.192430796010749,5.9627392009596,7.215965075564854,34.255615705858986,1.9377704699867155,10.271999315247546
6.410000378685105,8.595326552603579,0.1661719817177008,18.70001449017476,24.458104264552645,7.571274509922034,10.845903820023105,23.253204002321073
11.819754985383932,1.5925575716153515,8.262512258267044,8.979538216176547,5.3101880022896015,12.830968204759435,26.207473289818918,24.997007471689177
4.922964894027445,0.9871050831136383,34.4083833665113,14.99579841738907,1.0936134993544144,20.832330238570265,16.751101924802274,6.008702576231591
20.286434425234003,11.544629533494337,,9.256858412139156,36.81766526004512,0.10526889816483771,9.199018143837959,11.513186871018423
11.104394598713618,36.35657233054547,6.124579561261199,6.137966997693249,19.266512186444842,8.669912409408651,3.664321665666891,8.67574025026608
2.3866331828582594,3.0505674798649065,10.845149137637296,8.534099974617774,38.72335136428915,7.0746148176904375,13.65928288873562,15.726301154306563
0.11876598440020772,9.81477514760392,1.7665727086650844,29.247841127240836,1.4502008603627214,4.825095458372626,0.8038514601519575,51.972897253202646
11.590986019055444,15.035187815501994,1.1537374333482537,23.033127587138548,3.9149616157068556,37.941351162736865,3.8150281054340214,3.515620261078032
0.7449538957827198,12.780297476590373,16.64684980510524,1.35982628790472,29.890767417479353,12.0810239338806,14.868483296568066,11.627797886688908
6.934617168104504,11.106306517696375,2.2845047377296153,2.719217514918527,26.79809449173191,39.553750501674166,6.328008502842174,4.275500565302741
23.65276731195162,12.0342781650407,0.5888817546558577,3.888227732612855,28.825204922189744,24.63354077135479,0.6290893888545581,5.748009953339875
,24.004813421399366,0.4288107145729818,2.3680542987744047,34.65871936870145,4.236494388335182,22.78314236651073,5.860005511327477
1.4523113706210946,3.8633011495049994,17.763490252972503,26.842049128730906,24.587662468159486,7.01810442637784,15.292342692465413,3.180738511167744
8.564317891014138,55.95270052855128,0.3230671385080542,2.206589111839069,5.753022336482118,0.663813189266547,4.942162474872533,21.59432732946625
7.952984838330342,32.43862678944982,24.718470249164703,6.079313692853042,4.36503993192757,6.940719689255062,12.969237898767524,4.535606910251929
12.564246786973515,6.761741723160963,10.310980855199874,7.356073757397641,4.478416154340929,38.072538896133736,18.517822036338615,1.9381797904547304
24.66402415097981,8.125919994636092,27.351521585638444,19.55990917328812,6.732971877231253,0.27631408731626056,3.8044702587392,9.48486887217082
11.581795388364291,3.441599939197957,1.7317284370726986,,48.00998888085303,8.606975180134116,2.1734515196026356,3.668018372873176
0.25041613168840193,33.14557983676747,1.6901510972238225,11.59190979482615,4.320875867085302,10.89840921518527,14.217881463933734,23.884776593289864
3.0088814846468703,0.14389284333800123,1.915773339775394,29.968386121567686,26.946911599637204,11.840760256428519,11.941481310882292,14.23391304372403
3.2255412157586116,41.12111210126745,9.076814262402316,8.081513331296668,12.24021519277304,0.804698396959927,3.0421961087452254,22.40790939079676
2.0639051081856667,22.069926374584817,6.722213914209328,11.776225028421816,8.134766008271201,10.496406892483824,30.317156935317264,8.4193997385261
11.557457099387406,8.939548061998682,15.070740927261836,38.19905232323569,18.241260215122075,3.3469461744603906,0.43814918141534454,4.2068460171185835
19.55782074458873,1.1421364076589022,14.8384134491554,19.65231909483139,8.801118515016023,31.879920535804935,2.438482777593111,1.6897884753515033
15.30873988611859,8.040382958326255,13.703357925359306,6.705985293433554,3.324602750967999,20.0938842293476,18.879875360917126,13.943171595529561
3.978329883106689,11.17352399240391,5.608422897594299,1.2029502884593182,31.218855411215113,1.8426784196227355,37.57848507327811,7.396754034319825
2.016151848281594,7.687914745713089,20.317498236860416,12.975595668485152,16.177977081984118,10.588773123944492,11.60621415077447,18.62987514395666
2.326761877831683,5.445248145301808,2.025212362121132,35.605887087538875,,0.32584037694327816,9.904644152861996,21.00912660696092
1.7754900754762164,7.481673677936613,22.028292823614855,0.3078915861962165,10.657340151716943,3.1461341628994033,23.02129974543337,31.581877776726387
,6.141833679205141,18.92446771944824,17.78389031615596,3.67195096837897,16.868342625595655,0.36027561889023463,8.66546998964727
6.854116160236812,3.3690955927163575,2.0998301225275253,31.249585101313475,10.89116870339917,33.831479719643184,1.772423028909104,9.93230157125439
10.883753002480395,21.953485716847144,5.3873870994180075,13.80020678696465,30.476976173331245,13.42892153111022,3.7225354878071633,0.3467342020411752
12.830117661982221,0.13514719833921904,13.056900860099073,4.732059660198846,17.588871472957887,10.079197801584067,38.8628091226676,2.7148962221710757
12.325600213282097,4.34706874324039,5.527923668389216,8.351097684786946,17.49582552308269,35.01337508996218,12.365107844542287,4.574001232714201
14.911454683354844,36.464848389991865,7.436492979850966,3.1908817736206574,11.936350615467058,9.229455573656317,9.578496872474505,7.252019111583767
0.43510411093040735,0.18247657037764656,44.517108679245325,5.647830343075964,4.907415865778388,11.517166329605244,2.4912025765431127,30.30169552444392
17.246019203716124,1.046606495547901,6.040322711956163,23.610227606910883,32.35528350228501,7.039540206105777,10.619795779681422,2.04220449379675
42.944433361009295,2.392986474493355,25.96953517806588,9.523461110127457,8.497478616477439,6.527337401033094,,
2.3245772066973016,1.9256007450237609,14.112940670273828,4.022067003775179,0.5560566049723823,32.44978222392984,20.08646969819614,24.522505847131562
49.34874654641575,1.7854516314265274,4.715955939475924,13.269860119113176,11.129489886097039,1.5618813755612364,15.813067985149667,2.375546516760681
4.6639100848185375,14.173408850212727,16.544713286747992,15.972443139333953,1.7661405504551555,38.64367902106811,5.68247539637693,2.5532296709865867
19.20787034399559,27.25257255999604,17.331382050804287,14.504033545415544,9.314704713574079,7.001164255571954,0.7960125735995474,
10.846123520688563,6.995776018113303,29.894230527416532,15.93109564246907,1.9658687960844086,5.784517475544373,26.740598803667464,1.841789216016278
23.017589701281832,8.25752452360041,7.914025447445107,10.842970417272655,21.035616856242743,5.163837050395673,13.691366839268015,10.077069164493569
2.5764032767546605,17.490548099493264,13.242038282481634,8.909578082675807,15.766253337528571,,10.219796665496027,15.045379708331996
13.165671721702235,12.552246559657815,10.614826290229368,15.386130717336794,1.901700815200419,23.42844833422655,22.62410201221417,0.3268735494326668
,1.7189561052871623,5.085291948028795,16.953077083131458,2.183625863102029,21.225534099421104,22.235035555407052,8.823732718985742
0.07663952086451135,4.047429665365578,11.478907111532564,47.531185498425025,11.953077930578356,3.5989627809519456,12.024518668086657,9.289278824195364
13.461919997483838,1.0064429113951479,12.732380872060665,6.9317504657822395,29.323451875792294,3.7212781323936204,8.907131791961834,23.915643953130363
1.6280521988232832,41.671169452366385,17.52777120309076,1.0574541990279795,5.3898462034691255,18.539425359839072,1.0496005830680877,13.136680800315318
3.5028872323108655,8.004792383621263,0.38638739331585575,16.93484720075119,29.957800422901837,,11.42876472027517,1.1500637569010315
24.734900654370886,0.4336598560825174,0.3897215797592221,6.811011443479876,11.6834467565264,25.63278823330723,20.02938301067123,10.285088465802644
3.0382834473650364,55.61180620710686,5.278812161589864,5.705725674606975,1.6981099402263677,,11.244261699644976,2.3707109447189305
0.9316885649243791,12.364952429392806,11.51749247972095,3.4590116486456886,32.653503387325046,,6.136154203778302,31.162486516433614
5.695460335328102,10.648461439416437,5.303738781420451,3.353938327691861,43.258460454004236,5.509685942302454,23.495780932267532,2.7344737875689398
2.9669825107853707,0.39156640087647926,13.055855823921814,5.691056458407006,24.731919673762977,7.934974696726527,42.6871256290625,2.5405188064573077
21.46831844039591,15.852814819342065,15.587483877468605,19.704545570614265,15.14007052562413,10.40886906787842,1.4881435008049948,0.3497541978716239
32.844157822922725,12.415801291141952,20.618670107301575,8.505796279519586,1.6157914926391577,1.731875777870135,14.981960640034561,7.285946588570301
4.733049020939297,14.306518248993264,1.4034853836879617,18.445920752666037,6.6265488855282815,33.78080736214472,7.858573075754932,12.845097270285505
0.20670774137439046,1.3299728106410584,8.813862253452482,11.562335241664531,16.205125728101734,6.098257290482612,20.998389998563777,34.785348935719426
19.506749531700304,0.5210349445975221,8.440979747462855,1.4287829381751878,3.571923908488013,55.64383706007986,1.981400062742546,8.905291806753707
20.690314555276693,26.051912520772376,17.626554860169037,0.21101805292309248,8.493461517008805,15.671531383626954,1.976505610524474,9.278701499698562
0.7329247216597826,1.7763242205200862,10.976683750690732,3.0906071885569126,18.19497471132304,25.383629237104728,34.99734726323335,4.847508906911358
2.9813108858838637,1.7964005572706443,16.456215577219073,19.937005814689872,0.5220229490897084,44.76320394059153,0.8680470517680228,12.67579322348728
11.659403513640441,19.337622234700273,11.8239809535565,15.280782923259187,3.9160836248135924,15.926143869281958,0.788598612161661,21.267384268586383
12.516892602282995,26.82576329229429,9.501010548415383,16.28010034597747,,20.755519999449312,1.3438134006492521,0.9823559934473843
3.2796067866317613,2.008381917045671,23.734264934745116,2.8593188318671037,43.03179778072078,4.747038015462403,2.322972390269301,18.016619343257858
,4.773734714816614,5.611096094860268,8.793059073038977,1.7955541424254713,,25.4811449068563,7.274384865629532
3.895374026882961,19.954471043345954,1.3115278760598756,0.5448634995067448,5.2151207288054815,10.869494366348269,35.476199286722185,22.732949172328514
13.418370646848324,5.478333791716769,4.196383430085528,4.583228137425404,43.43243583551263,0.4046229262015615,19.943075918306484,8.543549313903306
6.650113030322095,14.88081428087719,7.680835801251893,23.807365845092583,26.603126171087492,6.308589361634816,3.733190693357897,10.335964816376023
24.938011595448668,2.423176376961737,9.99158459563737,10.227760859049111,13.530750104865435,1.444984792558353,12.887825078662296,24.555906596817056
2.1628180581264256,2.961544458673756,38.81077084739427,2.180054838196295,21.040087572976265,7.401644034433713,3.101179598902725,22.341900591296568
8.280872492616881,10.162217916857658,6.254029805754284,12.629481639137463,2.508936987476494,6.9703712029264615,48.99861226079207,4.195477694438689
14.183591596092235,5.217405987268371,19.696938838475205,1.8606247151500837,46.43524537825848,8.021960120685618,3.571621156955625,1.0126122071143773
3.03363985901051,11.960838826544771,6.701755130456755,28.7877719402455,9.191639040496208,4.663176098665809,15.6559158861497,20.005263218430734
2.6230806649296246,2.6330309922246053,0.5361884277658086,19.13549920594802,,9.237505145886285,26.679626278992576,23.510863652695267
12.319988395144458,28.36745157089261,3.225389629573167,,4.399490258080441,0.8226252870223069,10.601198949390664,38.60277999247138
0.8398553849313567,2.7250109792263237,12.592955532067435,56.83389302876625,7.951647932559385,14.808370857663707,0.8884684126729759,3.359797872112596
28.6066770303406,22.248887161751917,0.03283309753425558,20.106322283066554,6.757330763780425,13.421280631096726,4.021026502665526,4.8056425297639915
,22.50860903269088,3.0801233057547286,0.6231607506224727,7.536991647373265,24.975966559171216,4.616844582343611,22.916374383537896
33.28255562805404,0.9367063356567333,10.606885240181727,5.571785863633768,19.246182576193736,1.852212862959521,11.206402948203879,17.297268545116605
25.66578165935967,10.19768518645731,6.09848313038345,8.532706719112767,18.02308567761416,7.498904052115245,0.2737243312779257,23.70962924367945
18.402612027250147,17.756601479908447,3.8221301285984097,16.92178215080568,7.876918008867777,16.572724649491548,1.7733522944522302,16.873879260625753
42.42074522163242,0.2816735132664588,21.546705247725743,2.9779176981772006,11.663194829721446,8.693270669373915,4.771543070848799,7.644949749253997
22.473392115682994,5.519815508732147,4.222450061395673,11.742160404215332,17.58513104699925,15.316708712146287,17.04255947512319,6.097782675705125
32.966702970891134,2.4794355782637503,,0.11180909142595079,7.597373189157214,,9.766409880835958,23.01841557035717
11.746671106199887,14.218792663800414,6.47609963048053,11.156276925368894,,1.8150774501810871,22.086395797735108,26.344213490274804
16.419811606468496,10.58143904185843,8.1176055510447,33.82057438581171,12.440189746942632,11.085749770078673,0.441431192363471,
6.021069398827461,6.405154872515817,10.924506705356315,9.600417086617622,,18.222045581677126,21.103204631803926,15.938886937007466
32.49544582964406,0.1920919729096909,,0.07925119821121981,10.884359951747472,23.83378250151714,2.9128715804929675,
1.2452922074859534,54.586374648220314,8.680246884117452,2.1424120547618797,13.328064364348021,5.945169065264813,6.7171959488462925,7.355244826955268
27.277703229732552,13.006987298076536,6.261843725881844,15.82356295835796,21.143282151988423,5.344312171536698,8.960019710026598,2.1822887543993903
4.190144816117878,23.962833097792654,4.197545709665915,15.61520740533523,25.8845270329139,2.3698139394889486,17.5640957234861,6.21583227519937
28.937287162327475,5.803228927112389,14.402135390181348,7.017353433156129,0.38979619278263794,8.807190151179045,26.560181602724033,8.082827140536953
17.15195197018114,21.621144507375785,2.59614675428105,2.389958840048495,9.468281060732455,5.308919216382454,18.36955312753978,23.094044523458845
7.235688965786649,,25.164082685591616,5.331699704138055,28.69695928126914,9.146124176880633,18.273645616206068,1.6661682530195514
15.489862875256366,9.521735194962229,13.99390250172817,2.91391610710185,21.150556019702627,31.466225530413134,3.8699676361396826,1.5938341346959368
0.4667430381728771,20.04023416607629,18.226567581754757,15.436746558981218,5.148798684466923,9.67304817430431,17.609856503701646,13.398005292541987
31.466047110695726,1.0478242137304157,8.485343937719565,3.700449575573038,3.992712278577659,9.031824430640608,8.422163831584273,33.853634621478705
2.674309747408766,2.139501330223514,25.077255800396248,16.80792661780603,6.23585836949985,1.6104205407361973,1.742759689668905,43.71196790426048
